,temperature,exhaust_vaccum,ambient_pressure,relative_humidity,electric_power
5918,5.71,45.87,1012.04,93.42,482.49
5919,17.5,42.23,1013.37,86.87,462.57
5920,31.17,69.51,1010.51,43.11,428.94
5921,28.64,69.23,1013.11,37.13,434.4
5922,30.09,76.2,1006.64,61.02,434.68
5923,26.8,58.84,1001.2,65.03,445.76
5924,24.63,59.57,1010.45,85.36,440.67
5925,13.93,38.91,1013.04,73.51,470.39
5926,23.43,60.32,1015.34,69.34,446.88
5927,20.65,41.67,1012.76,45.27,455.5
5928,11.71,40.05,1014.49,86.09,471.49
5929,20.03,62.26,1012.15,82.54,447.4
5930,17.9,58.33,1013.6,85.81,452.28
5931,12.42,43.14,1015.88,79.48,471.1
5932,5.15,40.78,1025.34,95.84,483.03
5933,22.7,64.05,1012.65,89.69,448.76
5934,23.43,54.42,1013.58,70.99,454.86
5935,22.17,60.27,1018.21,89.55,443.31
5936,5.62,43.65,1017.9,77.43,481.69
5937,34.33,69.05,1000.89,37.9,430.56
5938,26.92,64.69,1006.66,76.14,437.62
5939,23.22,66.56,1002.47,85.39,437.11
5940,28.53,49.3,1003.83,59.69,438.17
5941,23.63,71.29,1008.01,70.07,442.65
5942,26.22,65.34,1015.17,47.25,444.06
5943,12.45,40.56,1017.84,66.52,477.41
5944,8.11,42.18,1014.82,93.09,473.62
5945,30.97,67.9,1005.98,55.6,428.26
5946,23.15,58.79,1011.11,82.49,447.71
5947,30.61,67.69,1004.97,47.46,429.8
5948,25.3,71.58,1010.18,87.36,433.97
5949,27.69,70.32,1012.2,82.27,432.57
5950,15.84,49.69,1015.14,90.41,462.6
5951,24.65,63.86,1018.37,56.15,442.89
5952,24.48,66.25,1009.42,88.17,441.07
5953,28.9,60.07,1015.96,45.06,440.62
5954,20.48,51.43,1007.4,90.7,448.03
5955,19.45,41.1,1001.88,52.16,458.26
5956,23.97,64.05,1012.23,90.18,447.44
5957,19.61,56.53,1019.69,77.13,454.22
5958,11.64,41.44,1016.4,73.18,478.99
5959,27.19,64.27,1013.06,58.13,444.54
5960,21.49,56.9,1007.47,66.66,452.46
5961,17.35,39.39,1013.18,67.67,467.85
5962,9.54,41.17,1019.79,65.61,481.18
5963,26.97,67.32,1014.35,55.07,439.61
5964,26.75,64.79,1017.79,54.31,438.4
5965,20.97,61.87,1011.45,65.41,446.76
5966,29.06,64.96,1000.88,62.07,430.24
5967,30.28,79.74,1006.96,70.21,433.45
5968,6.1,39.33,1010.4,95.34,491.37
5969,25.77,59.39,1014.76,69.99,438.64
5970,28.69,67.25,1017.71,53.83,432.21
5971,13.56,49.83,1007.01,89.86,466.33
5972,21.85,69.94,1010.89,79.4,443.0
5973,24.43,59.87,1019.08,60.57,441.61
5974,14.79,39.52,1017.95,71.97,469.47
5975,23.46,73.18,1012.07,88.14,438.62
5976,13.06,44.2,1018.95,85.68,469.02
5977,10.45,39.61,1020.23,73.39,477.41
5978,9.11,36.66,1026.47,74.79,480.74
5979,10.38,41.01,1020.8,94.26,465.9
5980,9.95,41.82,1033.09,69.44,477.52
5981,8.76,41.48,1018.49,74.98,474.3
5982,10.04,39.66,1015.84,82.31,480.63
5983,27.17,61.02,1011.38,65.32,437.06
5984,13.8,40.2,1013.12,90.59,466.29
5985,30.35,77.17,1009.55,63.62,432.75
5986,23.93,68.28,1005.16,69.91,444.95
5987,28.5,79.74,1006.75,87.09,433.08
5988,24.04,68.94,1007.62,69.11,437.13
5989,11.16,40.05,1014.95,88.38,479.11
5990,29.35,68.31,1010.46,46.2,445.86
5991,17.49,40.55,1001.73,73.15,462.37
5992,21.35,58.16,1017.21,67.66,452.83
5993,10.02,39.82,1012.86,89.47,482.47
5994,6.5,38.68,1017.8,62.9,483.72
5995,29.34,71.98,1005.19,75.19,428.24
5996,26.79,77.95,1009.9,80.22,437.91
5997,20.46,51.43,1007.31,93.25,444.88
5998,22.93,62.26,1011.25,83.66,438.34
5999,24.41,69.48,1008.34,76.13,435.38
6000,20.3,67.32,1013.49,80.9,441.51
6001,29.79,67.69,1006.86,55.93,428.71
6002,23.48,64.15,1021.08,57.77,450.89
6003,14.5,44.47,1028.2,66.95,465.15
6004,25.04,70.47,1006.82,84.75,433.1
6005,10.23,42.07,1017.93,91.1,475.14
6006,14.28,42.74,1028.79,70.67,467.22
6007,17.72,48.14,1013.26,65.09,457.44
6008,16.32,43.14,1014.72,70.43,465.38
6009,25.58,63.47,1011.44,66.81,443.66
6010,22.49,69.84,1006.78,73.76,437.57
6011,15.34,36.99,1007.87,94.59,464.58
6012,14.84,43.69,1016.31,68.67,472.07
6013,32.84,68.14,1003.59,43.88,425.18
6014,12.6,41.74,1022.13,67.89,474.23
6015,29.72,74.78,1009.32,55.25,438.19
6016,14.3,53.82,1016.64,63.9,465.42
6017,29.13,70.72,1009.61,67.49,436.9
6018,29.77,69.48,1009.8,52.6,432.69
6019,24.45,65.12,1015.92,57.19,445.01
6020,19.05,62.96,1020.48,83.04,454.26
6021,10.11,39.72,1019.1,69.68,476.8
6022,25.3,49.3,1003.67,69.08,436.62
6023,15.62,41.23,992.89,83.99,463.21
6024,11.87,40.67,1011.43,62.92,479.18
6025,27.76,72.99,1007.81,71.66,435.02
6026,25.47,70.36,1005.79,77.73,437.02
6027,23.19,45.61,1013.18,73.46,454.62
6028,8.21,38.91,1015.82,88.99,481.32
6029,15.49,39.0,1016.01,71.31,462.28
6030,7.36,40.07,1017.29,52.55,489.45
6031,24.94,62.96,1019.76,58.44,443.48
6032,6.26,41.31,1002.04,87.54,485.57
6033,9.2,40.03,1017.05,92.46,480.38
6034,12.72,40.71,1016.02,71.57,466.99
6035,31.74,72.25,1012.21,41.62,437.29
6036,19.73,68.63,1012.41,74.12,450.26
6037,13.88,39.16,1010.8,75.69,464.37
6038,14.1,44.92,1023.95,89.5,467.22
6039,24.73,48.6,1004.03,63.37,439.99
6040,6.76,40.62,1015.67,87.16,478.56
6041,14.74,44.47,1028.29,67.87,462.92
6042,29.01,70.32,1007.26,60.55,429.23
6043,29.29,70.36,1006.64,60.82,431.26
6044,10.24,39.28,1010.13,81.61,477.53
6045,11.95,40.69,1015.62,85.34,475.4
6046,21.91,58.62,1015.95,72.87,450.23
6047,22.4,70.94,1008.06,84.52,440.04
6048,24.86,44.05,1005.69,66.65,447.2
6049,11.48,36.18,1017.03,61.62,469.44
6050,19.78,44.71,1015.7,29.43,465.49
6051,10.63,40.67,1017.13,66.12,483.27
6052,14.02,43.34,1016.06,85.8,466.38
6053,32.98,73.88,1006.31,47.55,440.28
6054,32.84,74.67,1015.89,31.81,430.88
6055,16.88,56.89,1014.01,82.1,457.0
6056,30.52,71.77,1006.22,56.4,426.14
6057,11.38,39.22,1018.62,57.14,473.71
6058,31.21,66.44,1008.57,65.76,430.7
6059,22.68,50.78,1008.83,70.3,447.69
6060,14.79,41.04,1025.32,75.81,456.97
6061,27.75,65.34,1014.8,45.91,440.83
6062,7.17,39.4,1011.48,90.38,484.33
6063,23.9,61.41,1011.95,67.87,451.99
6064,28.59,80.18,1011.36,89.18,431.55
6065,23.0,66.05,1020.61,80.29,421.57
6066,25.21,59.21,1013.19,62.85,438.7
6067,17.48,44.2,1018.89,61.51,457.15
6068,14.81,43.69,1017.19,71.9,470.71
6069,23.08,74.78,1009.85,83.67,437.86
6070,17.51,44.9,1009.05,74.91,455.01
6071,16.36,44.88,1018.34,76.0,468.53
6072,15.4,38.73,1000.67,79.71,469.18
6073,12.68,40.73,1017.66,92.08,465.94
6074,15.5,44.34,1019.21,65.21,468.53
6075,23.47,69.71,1009.66,88.83,442.23
6076,24.47,58.05,1011.27,71.7,446.93
6077,23.19,67.07,1005.67,65.19,442.45
6078,21.09,50.9,1012.42,69.09,456.09
6079,26.63,61.47,1008.18,69.0,444.16
6080,31.01,67.83,1007.95,43.57,429.46
6081,20.56,59.14,1016.02,68.59,448.82
6082,19.11,60.29,1017.1,76.62,454.16
6083,25.47,59.92,1010.08,77.18,439.84
6084,18.0,53.16,1013.02,82.47,455.69
6085,23.39,71.25,1005.22,93.7,435.68
6086,14.29,37.85,1009.98,92.81,468.63
6087,25.43,72.39,1002.65,88.13,436.1
6088,17.41,40.55,1003.91,76.87,461.47
6089,10.12,41.55,1005.78,62.34,475.46
6090,8.03,37.8,1020.47,60.67,481.51
6091,26.91,61.5,1009.47,55.26,436.84
6092,14.8,44.92,1024.06,91.67,464.01
6093,10.03,41.79,1020.35,66.42,475.42
6094,32.1,69.98,1013.31,55.84,431.09
6095,10.33,40.0,1021.35,90.84,479.32
6096,6.61,38.68,1017.5,63.88,483.88
6097,22.18,69.05,1002.75,70.84,442.14
6098,16.25,40.89,1011.09,62.7,464.33
6099,32.09,72.86,1003.47,54.59,434.78
6100,20.09,61.27,1020.05,70.71,451.43
6101,32.21,71.85,1008.25,58.09,429.15
6102,22.02,46.93,1014.32,55.92,451.92
6103,9.39,40.11,1029.14,77.29,473.05
6104,23.0,63.78,1015.85,70.46,444.62
6105,14.1,48.92,1011.6,84.39,461.34
6106,24.92,60.95,1014.88,60.58,445.44
6107,6.48,36.24,1013.62,92.03,484.65
6108,25.58,61.08,1013.37,71.27,446.32
6109,30.47,70.83,1010.91,46.94,444.39
6110,6.86,42.49,1007.95,93.96,486.14
6111,28.16,70.4,1003.77,83.17,434.01
6112,21.4,74.93,1014.58,80.85,434.09
6113,30.87,67.32,1013.78,34.54,436.96
6114,23.57,70.04,1011.06,82.79,437.53
6115,25.91,67.07,1005.66,60.12,441.74
6116,11.72,41.54,1020.04,66.84,476.12
6117,22.01,58.46,1016.26,75.99,443.75
6118,25.32,63.77,1014.55,74.69,441.5
6119,13.83,40.78,1024.85,73.08,458.85
6120,29.95,73.42,1011.44,66.32,432.81
6121,14.04,48.79,1017.62,75.25,464.09
6122,27.11,70.04,1009.76,71.25,431.96
6123,14.53,39.0,1016.48,76.36,464.86
6124,26.2,71.73,1009.99,74.99,434.08
6125,9.48,40.8,1023.82,78.98,485.36
6126,25.87,59.43,1008.34,65.83,440.26
6127,18.99,44.58,1018.29,54.71,468.35
6128,30.93,73.42,1010.98,56.42,432.44
6129,22.52,66.48,1003.87,78.29,435.02
6130,14.72,41.23,997.91,82.69,467.11
6131,11.72,40.92,1023.35,88.55,465.88
6132,9.98,39.66,1017.32,77.78,481.64
6133,5.25,42.85,1013.75,89.67,477.78
6134,13.11,41.58,1020.43,74.32,460.44
6135,22.74,61.02,1009.56,79.41,445.56
6136,7.91,39.96,1023.57,88.44,475.52
6137,10.62,39.96,1025.37,96.64,470.8
6138,13.61,40.71,1022.36,72.87,475.23
6139,13.03,39.52,1016.68,83.09,473.99
6140,5.78,40.62,1016.55,84.98,484.13
6141,23.25,51.86,1013.54,78.34,450.22
6142,33.42,68.51,1011.91,45.83,427.66
6143,27.51,71.29,1009.43,76.92,430.42
6144,13.92,44.47,1029.36,70.86,467.29
6145,30.57,73.03,1013.75,73.68,437.42
6146,23.21,73.42,1010.34,88.29,439.66
6147,7.79,43.13,1019.67,85.35,484.42
6148,21.26,60.84,1018.43,78.83,446.08
6149,13.86,40.66,1017.15,83.82,463.49
6150,25.96,60.32,1016.17,55.51,443.44
6151,5.17,39.33,1009.68,94.19,485.46
6152,21.84,55.5,1019.28,62.17,454.99
6153,27.69,69.98,1008.52,60.93,433.47
6154,29.67,71.98,1005.16,67.75,425.14
6155,30.88,67.83,1008.97,54.99,425.36
6156,23.64,63.31,1014.5,61.83,440.7
6157,14.08,41.93,1023.02,59.41,475.15
6158,10.02,39.66,1016.34,79.98,480.05
6159,5.95,39.48,1005.16,63.6,486.07
6160,15.22,41.67,1013.18,67.17,469.93
6161,18.77,58.66,1010.34,87.25,454.54
6162,24.19,65.48,1018.8,60.54,443.92
6163,14.08,39.31,1011.67,72.0,464.16
6164,26.5,66.05,1017.03,61.34,440.15
6165,20.11,42.04,1010.79,60.31,464.13
6166,13.26,41.78,1009.77,61.69,467.78
6167,13.92,41.16,1003.83,88.69,465.33
6168,3.38,41.31,998.79,97.76,489.11
6169,18.34,62.1,1020.52,78.6,453.01
6170,11.91,43.22,1008.75,76.57,472.88
6171,14.16,44.06,1018.92,76.34,464.91
6172,6.65,40.69,1020.11,89.84,479.35
6173,26.71,70.72,1010.3,78.18,438.72
6174,24.6,75.23,1012.04,76.77,434.07
6175,17.66,62.1,1019.49,86.3,452.03
6176,14.54,42.77,1019.61,81.82,466.37
6177,25.41,66.49,1014.06,51.09,449.2
6178,10.45,39.69,1003.92,89.45,472.54
6179,14.17,43.13,1014.94,48.62,471.08
6180,22.92,60.37,1007.05,89.94,438.86
6181,29.78,74.78,1009.28,55.09,436.39
6182,10.92,40.92,1021.84,83.03,467.05
6183,25.31,60.75,1008.65,79.35,437.33
6184,29.42,74.9,1004.11,64.53,434.66
6185,8.42,42.28,1008.4,87.78,481.91
6186,16.74,41.16,1006.87,74.24,463.0
6187,18.83,47.83,1005.58,77.07,454.23
6188,20.13,43.43,1009.75,66.16,453.47
6189,14.1,42.18,1015.05,78.25,463.3
6190,17.73,40.55,1003.36,74.62,462.69
6191,11.56,41.62,1012.5,91.42,460.6
6192,6.71,39.37,1020.28,71.15,487.05
6193,23.61,43.77,1011.81,56.08,444.55
6194,22.41,66.56,1003.3,88.71,435.75
6195,22.98,58.46,1016.06,72.69,445.05
6196,30.62,66.54,1004.11,55.36,429.01
6197,6.74,36.08,1020.36,86.98,484.18
6198,21.8,65.94,1012.02,63.52,448.66
6199,17.47,63.31,1015.28,88.22,450.68
6200,16.58,43.99,1021.81,79.29,458.67
6201,16.61,25.88,1009.34,65.47,460.97
6202,20.32,44.6,1015.16,36.35,460.21
6203,15.47,44.9,1021.59,81.74,465.61
6204,19.77,54.42,1011.73,89.26,458.21
6205,23.55,62.96,1020.16,70.16,447.65
6206,11.97,41.04,1026.42,70.75,468.81
6207,12.72,39.13,1008.36,92.59,467.28
6208,18.6,68.28,1003.27,84.21,446.98
6209,26.63,74.22,1007.44,78.5,434.25
6210,30.61,77.17,1009.49,73.19,430.46
6211,25.96,60.95,1014.52,50.03,444.19
6212,25.15,71.14,1011.68,70.33,434.99
6213,6.04,41.14,1027.92,87.12,481.37
6214,17.36,43.96,1013.02,79.59,466.36
6215,22.87,71.29,1008.1,73.1,442.27
6216,19.65,63.91,1009.26,99.08,444.9
6217,6.49,43.65,1020.41,72.78,484.94
6218,12.85,40.0,1015.89,68.85,463.74
6219,24.09,63.94,1017.59,51.02,442.92
6220,24.51,51.95,1005.57,63.53,449.73
6221,24.22,56.89,1013.81,70.02,440.79
6222,13.67,40.71,1016.19,66.15,467.62
6223,21.6,59.8,1016.9,76.59,450.14
6224,29.22,73.18,1012.22,64.91,430.57
6225,25.27,69.89,1015.21,79.33,436.33
6226,9.32,37.73,1022.14,79.49,477.91
6227,24.96,68.12,1011.27,70.22,437.62
6228,14.95,43.72,1010.28,93.62,459.31
6229,20.1,57.17,1011.96,87.68,452.67
6230,21.41,50.32,1008.61,84.47,443.63
6231,24.77,58.41,1013.78,80.57,446.27
6232,14.55,40.73,1018.36,89.12,458.82
6233,12.91,40.73,1017.66,93.66,464.61
6234,25.52,63.94,1017.81,41.54,440.32
6235,29.53,70.94,1007.22,70.68,432.43
6236,23.96,60.95,1015.01,65.24,446.4
6237,11.26,44.92,1023.63,88.99,474.69
6238,14.08,40.73,1017.52,91.49,461.58
6239,25.21,65.34,1013.94,65.04,446.68
6240,6.93,43.13,1018.61,88.31,486.94
6241,8.96,40.05,1015.91,89.4,467.24
6242,21.16,65.48,1016.99,72.79,446.37
6243,31.01,71.37,1003.4,55.06,430.82
6244,28.55,66.51,1015.46,34.04,432.59
6245,23.47,60.77,1017.19,75.36,444.46
6246,15.45,61.27,1019.87,79.21,456.59
6247,25.96,68.08,1010.86,67.07,435.84
6248,13.1,41.48,1009.0,87.41,460.34
6249,29.87,69.13,1001.08,72.75,426.47
6250,27.07,74.87,1010.09,58.97,440.47
6251,12.67,41.16,1016.92,92.8,462.35
6252,15.35,41.79,1008.38,81.13,455.54
6253,27.78,72.43,1006.72,74.53,429.62
6254,21.69,69.94,1010.7,80.8,443.67
6255,19.01,58.46,1017.14,90.99,446.18
6256,29.75,73.5,1011.13,67.31,433.63
6257,11.83,44.6,1018.49,89.06,469.96
6258,9.94,40.46,1018.9,68.51,473.74
6259,14.56,25.88,1009.46,78.22,466.29
6260,8.13,39.99,1011.71,87.89,486.19
6261,11.77,39.39,1012.9,85.8,478.51
6262,24.85,67.9,1005.9,64.55,445.18
6263,13.21,43.71,1024.5,86.59,466.39
6264,21.84,59.07,1008.84,96.5,448.61
6265,15.08,42.77,1018.67,73.89,461.6
6266,26.85,75.6,1017.43,74.55,433.48
6267,10.22,39.96,1025.05,96.05,471.36
6268,29.92,67.22,1014.09,50.62,444.78
6269,19.06,56.65,1020.82,82.14,455.7
6270,9.26,40.11,1024.38,74.82,460.72
6271,17.78,50.66,1015.09,91.9,456.11
6272,30.08,67.25,1017.6,53.09,434.01
6273,22.57,62.4,1009.77,86.05,444.69
6274,11.11,37.5,1013.68,73.67,473.32
6275,23.34,59.44,1012.67,80.76,445.24
6276,23.65,66.05,1019.6,78.21,442.9
6277,22.8,49.16,1006.4,77.05,439.65
6278,10.17,41.46,1019.34,83.04,480.13
6279,15.63,44.9,1009.38,82.8,457.44
6280,27.39,67.07,1006.17,58.2,441.45
6281,6.01,35.79,1011.26,90.72,482.79
6282,10.96,45.01,1017.97,95.82,468.64
6283,8.64,39.69,1001.57,98.27,473.55
6284,18.17,66.86,1011.29,78.48,452.77
6285,27.51,73.67,1005.71,76.75,431.97
6286,19.4,39.53,1007.96,63.38,457.17
6287,25.03,61.86,1012.84,80.85,439.55
6288,18.25,43.14,1011.51,55.16,462.78
6289,16.98,44.85,1015.48,51.77,464.27
6290,12.85,40.92,1023.04,84.04,461.05
6291,16.43,41.79,1005.47,76.89,455.85
6292,26.85,57.19,1007.9,60.04,438.01
6293,17.82,65.48,1019.64,86.6,449.21
6294,17.77,56.53,1019.57,79.89,457.94
6295,23.75,61.5,1008.16,69.14,442.35
6296,23.72,58.62,1016.65,69.1,447.49
6297,25.45,63.76,1009.96,67.78,439.56
6298,12.87,45.51,1015.3,86.67,475.77
6299,8.89,41.54,1019.27,82.87,483.82
6300,29.62,71.8,1011.05,63.13,438.55
6301,20.55,68.63,1012.5,67.07,453.47
6302,14.93,43.02,1012.11,45.56,468.19
6303,22.84,71.25,1001.9,96.45,433.85
6304,9.42,41.4,1030.38,87.8,472.99
6305,24.48,50.23,1017.03,66.89,456.02
6306,23.85,72.43,1008.01,88.34,439.02
6307,16.71,40.56,1019.48,49.88,467.46
6308,9.0,40.78,1025.39,99.22,468.5
6309,7.95,40.72,1023.7,84.19,486.14
6310,7.3,39.72,1020.85,77.83,485.1
6311,20.78,60.84,1018.66,80.4,445.82
6312,13.25,43.7,1013.61,76.05,472.22
6313,26.73,49.02,1007.75,67.73,438.17
6314,25.55,71.64,1009.09,79.35,439.37
6315,15.39,39.31,1008.78,66.67,461.39
6316,13.88,39.39,1014.08,80.48,471.39
6317,12.3,39.85,1012.59,73.38,476.42
6318,22.98,51.95,1006.83,74.92,454.63
6319,18.21,45.0,1022.86,48.84,467.54
6320,7.89,40.46,1019.61,74.53,477.27
6321,28.4,74.93,1013.65,48.6,442.23
6322,12.36,37.73,1021.36,65.45,470.39
6323,11.77,42.03,1017.63,79.35,472.22
6324,30.48,70.04,1010.73,53.7,429.85
6325,18.44,39.72,1001.14,66.83,460.44
6326,17.99,43.79,1016.13,75.63,462.4
6327,29.95,67.25,1017.68,51.91,433.13
6328,4.49,38.44,1015.47,76.96,485.78
6329,19.08,44.63,1020.05,41.07,455.95
6330,12.98,39.64,1013.95,74.39,473.54
6331,25.16,74.33,1014.55,76.7,436.15
6332,27.92,63.07,1010.75,45.26,442.87
6333,23.87,50.39,1012.96,76.05,452.59
6334,30.36,69.04,1009.6,58.73,436.72
6335,35.03,68.27,1006.55,43.82,426.22
6336,19.12,58.79,1017.34,92.45,447.02
6337,12.89,48.14,1017.48,83.95,463.77
6338,17.83,44.92,1025.04,70.58,458.42
6339,29.46,71.94,1006.96,62.26,428.54
6340,14.3,41.93,1020.6,65.38,471.32
6341,25.96,63.78,1016.95,49.47,443.8
6342,28.08,64.44,1013.02,64.34,440.26
6343,13.44,37.85,1009.78,99.13,469.89
6344,9.49,40.69,1015.09,91.31,476.67
6345,21.67,62.39,1007.98,92.96,445.85
6346,23.29,49.3,1003.88,74.12,442.11
6347,16.73,39.64,1008.94,74.91,464.46
6348,8.94,41.74,1022.55,90.74,483.53
6349,11.2,37.5,1013.81,72.81,472.2
6350,10.38,37.73,1021.5,75.02,475.02
6351,13.74,34.03,1018.69,67.34,470.49
6352,28.85,71.32,1009.09,76.9,435.13
6353,21.78,51.43,1007.45,88.71,446.56
6354,13.41,45.0,1022.31,76.29,475.9
6355,27.76,44.89,1009.4,50.15,442.83
6356,25.63,69.89,1015.17,77.42,434.47
6357,9.82,39.96,1024.72,97.69,471.96
6358,6.03,41.17,1019.81,84.2,488.57
6359,27.49,63.76,1010.09,62.8,436.73
6360,13.52,42.07,1017.91,90.21,464.07
6361,13.89,44.84,1023.66,92.97,466.74
6362,24.24,71.58,1010.15,91.14,437.75
6363,19.82,46.63,1013.17,87.1,456.36
6364,16.07,47.83,1006.99,86.49,458.18
6365,31.97,69.04,1008.5,47.69,441.18
6366,25.5,67.83,1009.29,61.29,437.49
6367,13.9,42.86,1030.82,71.89,473.76
6368,23.67,71.77,1004.76,86.13,434.47
6369,23.51,48.98,1014.63,41.56,454.06
6370,23.59,71.73,1009.69,87.06,435.67
6371,30.12,74.16,1013.13,63.56,433.08
6372,20.78,68.28,1008.75,60.87,450.57
6373,4.56,40.27,1011.13,80.24,493.87
6374,14.95,39.31,1009.15,75.3,462.72
6375,13.69,43.22,1009.94,74.64,466.72
6376,23.71,67.17,1007.27,90.2,440.65
6377,19.23,45.01,1012.24,72.91,450.77
6378,9.97,41.26,1020.6,91.14,475.43
6379,31.91,69.89,1014.59,54.51,429.29
6380,20.51,39.72,1002.25,47.97,452.39
6381,11.56,40.43,1025.48,74.75,489.54
6382,24.42,64.79,1016.12,69.32,449.1
6383,15.66,41.35,1001.68,86.26,463.57
6384,11.01,40.05,1015.46,89.22,474.2
6385,18.28,45.0,1022.47,43.03,471.42
6386,25.35,65.18,1012.67,70.36,438.17
6387,24.6,48.78,1018.1,73.71,442.23
6388,25.8,65.38,1009.3,52.28,450.5
6389,10.42,44.85,1014.18,88.36,479.03
6390,26.88,69.51,1012.76,45.03,436.3
6391,15.12,43.79,1016.37,75.62,470.11
6392,27.52,66.25,1008.21,78.8,438.51
6393,29.25,67.32,1013.88,38.57,437.94
6394,27.56,68.08,1010.8,59.18,433.95
6395,15.74,43.71,1024.7,78.38,462.66
6396,28.34,63.77,1013.7,61.13,439.75
6397,14.02,44.85,1016.54,75.73,469.53
6398,18.6,56.85,1012.34,80.24,450.26
6399,10.13,38.16,1013.57,79.04,474.92
6400,21.48,47.43,1006.88,63.54,449.2
6401,27.34,63.78,1016.5,48.4,446.56
6402,28.16,73.21,1002.27,88.26,432.78
6403,18.28,44.71,1016.99,33.71,462.28
6404,22.81,71.85,1009.61,75.17,440.4
6405,18.34,65.94,1013.27,85.42,451.29
6406,29.72,71.97,1008.6,79.25,431.22
6407,13.79,40.0,1016.02,70.17,461.16
6408,13.83,38.73,999.62,91.95,469.81
6409,28.16,70.72,1009.81,65.32,441.37
6410,24.32,58.79,1016.8,65.61,442.78
6411,10.52,41.01,1020.35,93.58,466.75
6412,14.44,40.8,1025.05,56.59,472.95
6413,25.31,61.5,1009.31,63.31,437.03
6414,15.27,41.16,1009.0,84.12,467.01
6415,26.8,72.58,1009.22,89.03,431.18
6416,21.11,41.67,1012.44,52.86,460.33
6417,24.78,50.78,1008.81,62.97,443.98
6418,11.45,41.17,1017.98,84.64,476.0
6419,22.17,70.47,1011.07,82.57,441.14
6420,21.54,69.48,1011.04,80.48,443.15
6421,19.05,44.06,1017.02,73.76,454.28
6422,19.3,56.65,1020.55,70.43,459.1
6423,10.62,42.02,999.83,96.66,472.41
6424,22.77,70.32,1012.04,82.43,440.67
6425,8.62,42.49,1009.06,86.93,481.87
6426,14.19,39.52,1018.34,77.25,467.14
6427,20.5,49.69,1009.6,70.81,452.94
6428,10.1,40.22,1007.1,90.36,478.43
6429,19.24,56.89,1014.29,72.97,452.64
6430,20.06,60.77,1017.19,88.73,447.35
6431,28.59,75.08,1005.58,60.3,442.7
6432,7.57,37.49,1009.73,83.07,481.98
6433,27.24,71.25,1000.5,86.28,430.94
6434,8.34,40.96,1023.28,89.45,483.92
6435,23.25,69.45,1013.85,70.14,437.18
6436,8.9,40.77,1011.67,90.26,479.18
6437,27.98,74.78,1009.46,63.11,436.82
6438,32.38,73.91,1004.05,61.69,430.17
6439,15.51,41.76,1022.81,69.55,463.82
6440,28.16,61.47,1009.19,62.53,442.48
6441,8.46,39.42,1025.05,69.36,474.42
6442,4.59,39.33,1010.85,71.78,494.9
6443,20.26,51.19,1008.9,93.47,448.1
6444,25.33,73.21,1002.19,97.24,433.43
6445,26.24,51.43,1011.32,59.52,447.91
6446,21.36,59.54,1007.99,92.62,446.09
6447,21.71,58.05,1013.07,85.75,449.38
6448,16.73,58.59,1015.02,89.61,455.3
6449,10.06,39.61,1020.87,74.01,476.92
6450,30.92,78.05,1011.0,59.62,434.12
6451,14.98,43.99,1022.66,83.34,462.32
6452,25.14,60.29,1017.91,53.3,444.5
6453,30.3,69.51,1011.8,50.43,431.12
6454,20.92,57.76,1017.22,75.86,453.96
6455,20.58,49.15,1021.42,56.15,453.87
6456,18.02,49.78,1003.86,100.09,451.41
6457,21.71,60.77,1017.95,85.07,444.59
6458,28.81,69.23,1013.14,39.18,433.74
6459,21.5,61.5,1008.43,78.13,447.83
6460,12.84,40.8,1026.95,69.86,475.59
6461,14.73,39.82,1012.67,80.82,470.41
6462,28.8,73.4,1011.34,54.01,439.65
6463,18.58,49.25,1019.92,60.24,452.94
6464,23.48,51.43,1007.13,84.83,441.78
6465,21.49,61.27,1019.81,63.21,450.07
6466,12.29,40.03,1017.62,89.64,472.65
6467,6.19,41.31,1002.48,88.8,485.08
6468,20.56,60.08,1017.79,78.08,452.8
6469,32.55,70.94,1006.75,43.15,432.07
6470,12.33,37.73,1022.46,59.3,470.11
6471,25.5,59.27,1012.92,68.88,442.65
6472,8.32,39.64,1010.93,78.21,479.69
6473,7.73,37.8,1020.71,63.93,483.94
6474,29.85,61.85,1005.45,61.85,436.46
6475,12.03,40.75,1015.93,85.07,474.97
6476,8.01,40.02,1031.33,85.01,477.84
6477,16.69,44.78,1010.41,58.18,456.17
6478,25.47,65.34,1015.3,50.31,445.39
6479,24.29,57.5,1014.85,67.28,449.98
6480,14.65,44.84,1023.39,87.76,467.18
6481,28.69,67.25,1017.71,44.6,436.21
6482,18.89,43.56,1012.79,38.63,463.91
6483,18.13,49.39,1021.29,82.52,458.53
6484,29.49,69.71,1009.34,56.35,440.99
6485,14.74,43.71,1024.35,81.53,465.49
6486,24.81,63.94,1018.76,44.51,444.26
6487,9.08,36.71,1025.07,81.32,479.02
6488,29.53,70.79,1003.7,60.89,426.85
6489,16.49,41.93,1022.92,44.98,467.48
6490,9.43,41.4,1028.03,84.98,474.16
6491,17.84,52.08,1006.65,100.09,450.67
6492,23.04,74.22,1009.52,90.93,440.32
6493,20.25,63.91,1009.27,97.97,448.37
6494,12.65,44.03,1007.13,85.23,466.01
6495,30.97,69.13,1009.78,58.92,435.6
6496,15.65,54.3,1018.0,69.66,461.69
6497,13.35,41.16,1011.32,89.12,474.57
6498,10.15,41.46,1019.78,83.56,481.31
6499,29.91,70.02,1010.18,64.1,437.63
